address,balance_lamports,balance_sol,data_size
7v9u6YyqhYNUiK28qWn2unCy7XwXESVPzVBfKs4Kmj4h,459248640,0.45924864,65856
GqKAcHw1ECoLXMJo8pV1VpNfckZgPhVqaUbKXF7yyyhY,459248640,0.45924864,65856
Cc79ZDKHJBM7pEDnN5dFW7V5LrzQw1B25sdgPt1c6U2R,459248640,0.45924864,65856
3zLoHpxiGcxWTXvGGq46dxoqSibkgsyfCPLjCb6oPPJe,459248640,0.45924864,65856
GEy4NjV2RXRquAWAm3kxRc1rFkxDuKqwaAUr88RV4ktK,459248640,0.45924864,65856
2bYqCXtMZ3zbibqinsNANPbCerAhu3Re33BjjLEy7Cg1,459248640,0.45924864,65856
72ovb1g46REFbZRGLVVGsbkbqviAMymDzLsgxCQ7T3g8,459248640,0.45924864,65856
87Xt9YaesN2kYnZoaXFC54xfyqeXnXy2fiZNdw2eEhdZ,459248640,0.45924864,65856
2bw3Ausi6hH7xqP2hiWcWfcqjPcLaNdUqmfHvky7FPVm,459248640,0.45924864,65856
FPCLKJUaNr2WyCYQCgMfCmcH3nA9MaZm9GzvTqhkSogM,459248640,0.45924864,65856
DjkypMPXoCw3o6EEAi6nRojxm8TUaCB54JN85jgrdd53,459248640,0.45924864,65856
J1zcudQiXdgDriQCiC3mLtiMV6WWYfLhZsyJgS5paWLA,459248640,0.45924864,65856
HUQ9gtZCxkL6Pxn2qHQv4a85JnmyNX1nVHa1Dqvu5RC,459248640,0.45924864,65856
AfG7uX9UBhMQxm3v25za14UgGA7eQjSTxGqZ7xQGhkGh,459248640,0.45924864,65856
AtKdeG6dNCdZ3NiqDYCrXTTKX2pmjiwssadJVKtX3Jq2,459248640,0.45924864,65856
84HrXiMRg7ntGMe1Uyjo5UUohGQCB4oow3HHGxafh7Qf,459248640,0.45924864,65856
Hv2pAGSn9aBoHg4GwQkEAzgCVRPeQWGBKCEKyQCuniw6,459248640,0.45924864,65856
6kiUgktC8TvXWYDu5jeYCiSAHgnAQVgKhi1ESpfyRt7S,459248640,0.45924864,65856
Yw8oxhfTAyUDBUk2QM7exc3ZNd55NmE9a8H3esQ7iGw,459248640,0.45924864,65856
F1Wj9ymKBCC4oPG2SAaB4eDALC6a2nqRvtCMkQxjgB3,459248640,0.45924864,65856
4YaN5BYiz2EUU88mQPWH6C9AouQ2f6iSvFEzzz5wUP66,459248640,0.45924864,65856
BWy3BAK9aFxzo8FEckNCP3nVX7ands4qZDkM3MFdmyhy,459248640,0.45924864,65856
2iGNEukCqVAV4EfvZyhU8FMjsKajPZbscPPCrqsMyHXA,459248640,0.45924864,65856
D54r5EoXExmnsXY4i5ZGuu4u7B3e1Mw2FqnjRHrybGSy,459248640,0.45924864,65856
2UAwJCK3vRbCi4iZz4xfXauZYWV7AxyZCCsR7yoTieGV,459248640,0.45924864,65856
mK5Krbh1UaZVR1WgCg3SaZb8msVZyi3J3kQdMgBs7ez,459248640,0.45924864,65856
7akpS3cSokh24KxPJYK79WGErifCq83Y2r4yXrewxBuS,459248640,0.45924864,65856
MVumBfwR2Z6XWCBtZZhYgdDnfLAg2PKS241kXKEP7kY,459248640,0.45924864,65856
8NkTHgYeNSpb29j1vKAgtnYQZbSMmGK8BupmZjxXN6f3,459248640,0.45924864,65856
E2Esmq79tQY7JXRycGj8Y47miP1SRLhrfYPuWRTmscWL,459248640,0.45924864,65856
5cxE92i49KDCK5AHbRWeziSQ2oji5okMR46877PCMA89,459248640,0.45924864,65856
2yvmfaCx2LoBEXPqrGABknDQYN15RS6Ejnwm2CcZveqw,459248640,0.45924864,65856
8K9A4GCLjtMgaM7CXH8y8441K7ENwMawqVWWKph3rwoe,459248640,0.45924864,65856
FJwpGkoyBwxdTAqr6NeayGBBuQ245DPqSpykJySvTUpm,459248640,0.45924864,65856
2S7HQCzk2gjtVU3w5PAL7ZYWpdHGVaBSvMaazye6Je2X,459248640,0.45924864,65856
3p7HB7NedBUF3c691afP6pPEZC9BdEPhBzSqGXR7zQPB,459248640,0.45924864,65856
DLjZqBhASgwbuKDTSgikUk33dgeGRTEz9M9AY6aPE9PU,459248640,0.45924864,65856
5Tvau7f5uURepT1aPHLHD1x2PvCfR1H8uFWtBhvjVBzw,459248640,0.45924864,65856
Ge9ZyC2CK6S6z5x7cGevF47AutqGbEP89ge1N9MogLoN,459248640,0.45924864,65856
FpC3pUHz3uRREU4oASMPyajiigKoGhbvW3Lx6zqNNTkY,459248640,0.45924864,65856
9GqCfLNwCLfP6z1VL5FUpjrYUAAdc7zcTuNyTmyfYoS1,459248640,0.45924864,65856
5WamcszujGHbGBykK8tfNva4R3Qs1cX7et4C1u2FnZdi,459248640,0.45924864,65856
37xGJ3LZawC5outzig3uLoixpLzrfrtNvWxXeek7zvd1,459248640,0.45924864,65856
HiYCa4gNjHKF6dNLzxT49kaRVHgTjbX1czwVnRSnZbxU,459248640,0.45924864,65856
6oua4fygoqwFsHVNudzXTYkQq2GYpuhiTVqkjsZHVJgm,459248640,0.45924864,65856
Gfd8nbs5oRMhy1Q7sGExWoDXjKq1EHEZurv8T2iMXpDi,459248640,0.45924864,65856
BxPshy2mqBcedB1AGsiCpCy7Vz8t1RubTZ75f4ZJdKbU,459248640,0.45924864,65856
GnHcvFu2JWbVQz6EiH7NtmsadvnHKnothsDY43krBmFT,459248640,0.45924864,65856
EDEQBGFmXYWNHZRLzGYGv3cwdQMB83VzxSW36gzo1Rzn,459248640,0.45924864,65856
FbVMhwmmbFJSkoJT7BQocSEryRpKv74kxDM7t81fnV9w,459248640,0.45924864,65856
EgjADLf7aiEmHhHqfQRiZNQgyzZdoNmNuiDGJCsHUihL,459248640,0.45924864,65856
8vD1v4QKv6dFBbu4TZP2RL4KsCxQGEfhSCwjKanhbHTR,459248640,0.45924864,65856
E5HiPwuxHxyWMg3KweegvHpZN3sBAyXnTuB6buMf868y,459248640,0.45924864,65856
ExnzcvWToQD94XWar71zqFzvVVDuEDTJRAq7EaojCFCW,459248640,0.45924864,65856
ARnzF6Lt8tq51kwLdbrynXdh4Sg4uy1zcTeQyCRYyLtC,459248640,0.45924864,65856
GzKvhfza1LzznC5B54gisyKBjxMzAPGkRFcNQDBL3xt,459248640,0.45924864,65856
9dW3Tecmwe1pXRx2STTKqmZKhp2bXJSmUtm6iDRqmKEf,459248640,0.45924864,65856
7eqpq2R61NGif1u2ztLshccs1CCRQVX6XGfUyUpzRgGk,459248640,0.45924864,65856
6zJ1fR5Qt2TjjgDQfbYELBGPH2C48rbhamJghCKRfXGY,459248640,0.45924864,65856
85fQapt6zHJ6pJC8pwuiz46BaAsgqLupM216u9fwDKn5,459248640,0.45924864,65856
pPEixqDgubzF5q2EeVHqkLu6Q173JRcmfKvcQm1V4tq,459248640,0.45924864,65856
BKS6uM2dmJao7e2yjmgUbFNrFpxr6jbsCSytxvQWJ8RX,459248640,0.45924864,65856
5qRC8NCJ4kvGHnXbX6GXFd2VBDNnTEexVaCSzKE7ZWTD,459248640,0.45924864,65856
8rUntAS1CrJhi2pgjACSnNSqLWPcTi8i9QvVosFRDakj,459248640,0.45924864,65856
E5VyPyHLBgQxW2bVEiW3PcPC5yxisw1e28LUQsgTPVdG,459248640,0.45924864,65856
E3UtCYXUtbcXHHdQQQfXF9KWLT7A8TAf1xhj7CQGEh7f,459248640,0.45924864,65856
9mkKmYZsPsxkvL6Ct15xrbJyvmiPeVn8vVzWj17bULpp,459248640,0.45924864,65856
9t9J5R6VHFqF4Rc6PCfDJf9gG3mvssRDmJ4XsyvUNSXe,459248640,0.45924864,65856
71qm3E3dTnDETBxGW3kbhVkiL5vST6FcdgnwCs2UnSzt,459248640,0.45924864,65856
6F3JsRx2KcoMvdThg8LFk9S7m9iJ7yVX3JEiFNNUKwuX,459248640,0.45924864,65856
F9uYkQm4gCaSTdCTauk1XT9zrQeQmtfcSf91CQ7Dw2vv,459248640,0.45924864,65856
9D8ePcRbaHYu11jZ7GqET9CvA2k6hLvRt1StaYC8r8cp,459248640,0.45924864,65856
2Z1T5MMBqkrcXdWPxaQJmpo5XqYpNBgNmydqHHy3uthM,459248640,0.45924864,65856
7ZeCnb7FpB9DAccY2P7jPJBtWFnsAyrPtsXW4xep2bV9,459248640,0.45924864,65856
2mbYKfN6KUUAHYuCSzbm8rmEmuSrANnvBcDrsJiTvLj5,459248640,0.45924864,65856
AW7azWaTboXHrYLy9P9yGsKRbSecuRkAbFB77Z7PA4yh,459248640,0.45924864,65856
7Rg3vsB4FSBN4QxVhTkUdEzSiUFxMSrvrFmJHDr8o9RK,459248640,0.45924864,65856
C9iHNWp7RnETydbtjSVtyC4d4aTBvJGKxW7YubDiiGRy,459248640,0.45924864,65856
8KdBuCkHMPf9uQBLrDVzhpDtjCf1eFxSgFTNNaS8eJWU,459248640,0.45924864,65856
2TjPrevtL149JVRzAbQGwNgFAQEapX1QMTS6e4rYm82A,459248640,0.45924864,65856
34YvwsMdaCCLYeXKA3goccRxHPmzDi6k4wcRkBDssozt,459248640,0.45924864,65856
HmemdWG1Uf6RdSqUhQYk5H43mcerZUCMFBuVX6ZJXGWz,459248640,0.45924864,65856
Hm1exkZZ5WtLDj2FC6gYcfQ8Ysyq3LZQgeiSjF7BWeSQ,459248640,0.45924864,65856
724QZt6zeRWQ1uUSypRJQ5HCjtjyrLCuVm58DNtHwofC,459248640,0.45924864,65856
9VDsBmWwLMUL4sN3LYivcj9zVaqVJ2V4sRy36k3xCMbw,459248640,0.45924864,65856
9bkD2iwNoeshzuNg2VJdVngSHmmXwMGMWaxADhvL3HVo,459248640,0.45924864,65856
DkYuDb7uHUdmFaXb2brnQC551zweT9EsaGo5AJbSYyew,459248640,0.45924864,65856
5C5NR8Qe2N2ELQwiACUDzMijuyi8pXEqTT7gRBoaPeTT,459248640,0.45924864,65856
5PxZ8P7VjxmViWQ9PX5TTXBaXqDTY83rmbdf7FtduFRz,459248640,0.45924864,65856
3YmzU4pezYXRcumzCiwKQM6Vcgc3n9C3wtSNSiE4JSw6,459248640,0.45924864,65856
AqUEd6LUPS9dTVXNU1ASJY9YCkPx4s6BM4iDScfVurz2,459248640,0.45924864,65856
6Y9PzB2Q9xBiTXH96u7urveHvwPm7pa2et7w5Frp88Je,459248640,0.45924864,65856
X1z5qiYpkXzuWQ8xPqywn2RgUQJmqm96DQ3oWzYB5s3,459248640,0.45924864,65856
HzYbhgS4DgBNsntXdmL88BhhhEyTqRiCvNXEquFgBdxD,459248640,0.45924864,65856
2tByrfDovkZeYdXChH5HS4MxfZCRZPtR8JgoyEqYnXxQ,459248640,0.45924864,65856
5F1DeKH6VJfrD98zjhGoC1aPystpB5yDQ3q7Y6tjUAd,459248640,0.45924864,65856
xrbViLXFeUQ198fXm7knA51J316SyyYdbstKDzbXnN1,459248640,0.45924864,65856
5HbxnWZ2Ja4H7hv9y372qgggN2vJarWRgZmwCHsySt2L,459248640,0.45924864,65856
FDoNsYGpjN7PoEy8i3nCAgo8ytA4a4K6gj3TE22b7Nsc,459248640,0.45924864,65856
AbCdJYprkU4gU63i1Q5oHYeifYjDW3rNPwB9DqWANYK5,459248640,0.45924864,65856
BMFCaqGAcLaZ2bRkDP5Pc9VogE9Pnrd8xeNS3s2259r5,459248640,0.45924864,65856
8AWNUTgntDGeCDNoMhkyccw4E2uPc1XG9nksvRugJNsF,459248640,0.45924864,65856
GREonCeuvsoqdP9hKaALZE37w6jYZWzGJH7CpQPzxbKH,459248640,0.45924864,65856
9ev4tXqRQA5MmoeNYq4kfM9Hnf3rh2zbhwQ78sbBvKJu,459248640,0.45924864,65856
BKDHqHMYpXprwQb2tVCyv8QjRSbhSVR4t6TV3yAzj5W9,459248640,0.45924864,65856
318QydGUiEy3z6rz7sKjuSo63XEpz7xtwGTBDUXmp5Px,459248640,0.45924864,65856
7sH4pNuhvQs5aeh4FwFvUtyzxYdinZkn2Kg9jT3ygGBX,459248640,0.45924864,65856
CM8KEZriGTaemgWXcnt3CkoxeFPtDkKKpceGupHER3c8,459248640,0.45924864,65856
79abdB8GCXMLLkZqQRXCQ7xTKyhVf293eLHi1fkcEzaW,459248640,0.45924864,65856
3Xa7FdZjD8VLwwnpgf86p3XMMhT3iVgtqYaUUmE5ETET,459248640,0.45924864,65856
7cr7ZK6674AbdkKJK8bfs9zMpc3xxAMow6Cnr6ZvaFzw,459248640,0.45924864,65856
FZz3vgSwsVWkecNJ8FkpxRY54XYv7iYN2siFKgqNQqjQ,459248640,0.45924864,65856
FmETqju2nxe9a6n23tJbb4TgYx6T5NkoS95aaabxLiSX,459248640,0.45924864,65856
59Uo89t558YyPNHr88eKBcBHG54rwotvgm5sCaZgUwxT,459248640,0.45924864,65856
Be4y4HZXEyaHJXdWhWQhgXsJzNiQTY7s25RaN1UEuwa5,459248640,0.45924864,65856
5VBjuW4zXnH9HyLXS2trFd3LwX446kTWEucPzssrTmUg,459248640,0.45924864,65856
3h6NPNLBFZ1SbFnxs9UhGmfU2UdacQcfgvgsc63mdZMN,459248640,0.45924864,65856
A6JpDtHw9KBwrbEP1gnPRkYcen7gTvhHduuGLGa535pd,459248640,0.45924864,65856
pv21gksPGcroVhv7wgtbGgY71vt9CaVRKTFdwDF4LVd,459248640,0.45924864,65856
EGoBTnUdWmuMtP2qELNGuL43hdddFU2hQik3NcPm2eK2,459248640,0.45924864,65856
5ySizCUbBpbnumy5DK31iHgbhmbdQP2gVBhqiUeY4zsw,459248640,0.45924864,65856
3LqnW7Az47375ivhozGgpGx7jz9EJUE6VpbecvzHqXQQ,459248640,0.45924864,65856
5FsS2MwT6pbBxzEkFkUkVDJdQoWGJxAuJpnUiLxzAS7g,459248640,0.45924864,65856
AMETHptkkfNhBQZCre6V9EzaEa3b25HvjTJtvQ9KU4G4,459248640,0.45924864,65856
F5ULQU5EGHBAjjrDmrtgd6U5hn2ENFBRxc2nu5L4Ncib,459248640,0.45924864,65856
4mZzvEnUGySefTFDU9mqSzP885HWQn5d7XRiR64RQTD7,459248640,0.45924864,65856
HSwwiBiKMgsKESF9d9m2aztF3Lx24Zw7ARa4uXJ5GcZ8,459248640,0.45924864,65856
EfA1c8x6PqQnip7iqmWirNUCmvtn7YjStfzoZM9jxP9x,459248640,0.45924864,65856
J1yj9rQGUBEcxyPayKF76knXxZ8gnStXkrUbK4RdBySy,459248640,0.45924864,65856
2cddsyr4oHtuup2hiNt7Urg3TvDpx6GQ7Wxdsgd1yQts,459248640,0.45924864,65856
AsSvvMo39fz9S7zvioDHSEW8787LFNVmLqe5KYG63qP6,459248640,0.45924864,65856
6tafaVVVjahQ6JdGbFM3o9KwJ64HGrxveeRHNBRQbKN3,459248640,0.45924864,65856
Hw81hnbVHtWBzewxe3VRhKXwGfJ3mTkoFcc129kZnowZ,459248640,0.45924864,65856
QMpmydjrdS6tAuymTxmRck6nUMjCaoG2zgAcQ7bwxys,459248640,0.45924864,65856
5afiGthjVaJBwiAr8V4bBpbwpYXHLoELt2uQrcFGtZkQ,459248640,0.45924864,65856
7NazkftbGTWhnskgzcQcjce4Mk8cSU77S3dbEPc1L2Ut,459248640,0.45924864,65856
GEnBrzdsgihJgtQs3TMn42ZVSsaxtQ9tMu9uXwAdj26v,459248640,0.45924864,65856
ChtsE59nGcDawbfV51pdq8kCyrtD3J1dxmmoch4msxau,459248640,0.45924864,65856
HxSKejdf2jbk5HQeMtQV2kxKbuQtmqRbeaSKFdukGq8v,459248640,0.45924864,65856
4aN4xhS5GwvyuuPUBroZ2qbRFMw3ToEtxDwXQ5NjNm8D,459248640,0.45924864,65856
9XEMiUBFJYV6bVF8SfxY1FZJfydMjYBFMgoxjtDkTMR3,459248640,0.45924864,65856
3dJNNPjCF68X7xyJRf1TJezo8c9mvLFnf5gJJAL7UY6W,459248640,0.45924864,65856
EJhfMuFMUzXisMPftAb3XaZ3yZbrxDEtJL515p9zsHdr,459248640,0.45924864,65856
CjpPA5Gv2P2jGtRpgdGpM2qcXYPrVWcq2gkXSHHrh92Z,459248640,0.45924864,65856
DQXthVxAEQAo1SaSjgUL1QSCWMLfAptpm2NhsYbesxoE,459248640,0.45924864,65856
EvGDkkaFi2YWdU4X8Px3xhrAG5tYBBRCswkYTJUtPEc4,459248640,0.45924864,65856
8ShDo1KxFdRrnaF7EE38mvbTdfT9QJdoeWFV4RQDrJpc,459248640,0.45924864,65856
GQJyKpf7nt2WRz99AU99GxmyXsvP3oBfmD486EC46wbg,459248640,0.45924864,65856
BkXp6optq6KvwSQo6j3yywdRMNu5dRfQB2NRT8Bm2bg7,459248640,0.45924864,65856
89Ggevnmh4dxaL2MMzbn6adZ43p7JxoPCKv4pcoc6JKK,459248640,0.45924864,65856
7rhujpx9iELfKkTZ2kj7mKm6phTGjVaumtsobeBxTiBH,459248640,0.45924864,65856
5PpSMatB7rZSgKydFQGSonUeDuiqwJ6tf7JAUYjg9WZb,459248640,0.45924864,65856
VfPfEUGat1msCyqWYkvfoWGopFfabGJmHf6zCGLwHkt,459248640,0.45924864,65856
wUtAwyLeSDYRZR7HS9N6t7YGhsnKyJZfKYH9HjwsDt5,459248640,0.45924864,65856
HN4j5zB9kfsphzZXDuVvSU1QXB5d9ABNgBQVah5UTeS6,459248640,0.45924864,65856
GXtUN5X8neLPh83rVgyGXV6pzka5Wecr3uTGs2CPMQUe,459248640,0.45924864,65856
FZhHg2TFNWnbJKBx1RF4CfqE8VpvYR5c4R1gsov9ELRZ,459248640,0.45924864,65856
FUxHi6ufrnQXrdugB8mXuyDm9xRCXTHhXGb2J9ScRTad,459248640,0.45924864,65856
C25AphLShgyTrmyx7jsiz4s8Y1E7o4Y9RHXEDp6EXJF5,459248640,0.45924864,65856
DCRdN2o8wfUUgmzEjZrH7yBQ2jTkSJeuLpMu6e1CM1g8,459248640,0.45924864,65856
DU8ZswXAVFVe6a5RryuYeRoF18CrtTpQQfnQxNcDiawq,459248640,0.45924864,65856
3fFHyaPewkoHLynQ5CJUMvUGBx5SjWTMdJBwfn5wieee,459248640,0.45924864,65856
4Bgtc2jUiGzgn1fJUy5iZrHUo52uA6ghkXEtLSB3dqNB,459248640,0.45924864,65856
DThPLgLfFxmPTEuyHUERwJcT7jgv7N4HKJMukVNRWx6Y,459248640,0.45924864,65856
6nm2UFmCttFXpM1yxMyM5Q5uJMvkX9gu7ieQWhFCcoWU,459248640,0.45924864,65856
7P5u9DuN5ztLLczuqZLH9eZW2BCF638NgG29Lf7BAokZ,459248640,0.45924864,65856
CHsRYAhEhkhjcWHykBV2EvoxrrE5DGgKLY53sjRo88V,459248640,0.45924864,65856
2mZr4b4UoGJc3R7WpEDCrHSgzDBY16jeYB6xaKLq7szp,459248640,0.45924864,65856
GjC4RogA2hN6zKpAZQornKLnnwUZcFDZJizSU5gCr8ze,459248640,0.45924864,65856
86F2ad1TxtCRxVQNqp42ih2GmTChWaM864MTGKHkjVbG,459248640,0.45924864,65856
7NLSG4p9ANxXtwqYW4dceXmpuLeDGrvo27J3gWuzFStJ,459248640,0.45924864,65856
AGrNWNwKbUBRZ1WFzheW99aTcsqfSUVXgNmz28baPRAv,459248640,0.45924864,65856
2BoT5jwc3rL7Zng7Wvy66bf8HExwA8uoCEWyk9NehXxD,459248640,0.45924864,65856
2XNNtS6UnH41yZZs6JRPJhQq8xpFq7VcCmk4aVGhCYHn,459248640,0.45924864,65856
6x4vBqjxqN9htQjgVCoFPVWoXwqHwy3gz3JCWcwXVV7E,459248640,0.45924864,65856
5zTRDwJLtLKRSpXPbCgm2WRtuMMrJZ4v463nhj8m1Wcy,459248640,0.45924864,65856
HjMGWotQaasgrMD1udF5v4bDCcYNPDHhbvPzoFA9D8fi,459248640,0.45924864,65856
8kCbAVwnbPq182uPE1tkCqgwGwZst81a4NPArVjPpdkV,459248640,0.45924864,65856
FRYqvZ39vkJehhpZRkidycQY24ATcraLZPsMnV7EyZkk,459248640,0.45924864,65856
98pZkZQoHSTxefg3PfXf8u4e28HazQYSZePbLmejKmni,459248640,0.45924864,65856
B2ZoKvNCJ93u5sWwAV4gcHKcH1nnidtnu2AjG4h2XQRL,459248640,0.45924864,65856
6jPCuaQjf8Qaker9iK5FSnttJsZTiiYZpzrf8gyZVcFF,459248640,0.45924864,65856
D1hKf26vz5huiGS82yvjfzsEFVAvuPD4gAsWvEowvZJe,459248640,0.45924864,65856
DZXLDd6cJ2D6quqtpGhSViQEC7CwjgNe4UGHTBxcTcMR,459248640,0.45924864,65856
CffRmgE2rotfwdtCERGWbUfb1KBCugEa4W7bUEBuZhBc,459248640,0.45924864,65856
HBSHQuTi9bfeh9FixhNryMPpJFfkwJpN8EkVXM83Wdty,459248640,0.45924864,65856
D58AQSTyVznsszCr6b33Qj7xAdkdZW3TAhvWg9ZXzPsr,459248640,0.45924864,65856
6EikHUKojDW5qi6UoALejmtRJGnbcy1Umu4LrsqHrBNq,459248640,0.45924864,65856
8HYFvQ8aU8pyxxLsQvw9SB8yGmj7re9rwRNFAEcwJSwT,459248640,0.45924864,65856
DCdz28XfSCPoNGtimRFqtxXWmvqhGSx5QCDNbnZgM1aa,459248640,0.45924864,65856
2SqMP7xE7eU9PsKW7nPBCKZNVo3wgnWxb8RYiCFXoz1U,459248640,0.45924864,65856
5KUUD1N5k63uTydzjfE6xseRZ3jAVwmEq55rREKtZSn5,459248640,0.45924864,65856
5jGEMs1ptTm818BypUpYY38W6CSmfrUqBUJjp5buhERu,459248640,0.45924864,65856
3r1KR2KtY1iGxJz12fePiKcZfa7u8Tsca21ERMhKjNXC,459248640,0.45924864,65856
4SNatQsXJzLwRmiYkNkBvqFGBmGzrkyfmQNNqJXKZ6Qh,459248640,0.45924864,65856
27jqn5VDwbdkoMAkb91MLBur2JPZYjhQ1CLNwUfx1Mik,459248640,0.45924864,65856
9odtdWUaruL7vTtZmKZcN4RkYcRp8bibVhrDmYYuGQhU,459248640,0.45924864,65856
224jyR68ypGtDCwTqDgFLehJLt6S6osV9YQhoJs8N34t,459248640,0.45924864,65856
Dmy1eaTtMk8dQWh9BRWGrAFH5sDxXcAppuX3vXoibLHr,459248640,0.45924864,65856
8eFkYAm59CNKFZngKiLS4srkrutBzYdA4yXnAFnLaVi2,459248640,0.45924864,65856
7DGZnVhKPsoWC9KqaX9DqmFhx1fhqXthYmGL1JBWsBa5,459248640,0.45924864,65856
Et4LVsLUttkPrpdiTaxPe8SC3RYg4hBJrr5yLxyvG8EP,459248640,0.45924864,65856
BBf2xEfQddhALhjTBKo53Sgyuk28FQH8vkjg8AiLhzRo,459248640,0.45924864,65856
3QaFs5ei7VumgJFko3DoUfESM96B3A8SyqPUMsvQFLxQ,459248640,0.45924864,65856
GVNCa5A45uYZkUUJJWhBZYZUE3uYUXTDg979jp8hp4ZF,459248640,0.45924864,65856
CjQ1oRMXdgZDfdyYEmNtwBQdERN1nZErym6iZopbNsP7,459248640,0.45924864,65856
AY47Zrbet9wfH78vykWGNLB44kkXsboxy61kEek6dxuK,459248640,0.45924864,65856
AjtUTagzM22dXRK9tV8huRg2cEyi3MrJMVqVHa5vsmrY,459248640,0.45924864,65856
4Y4J95i8sqsok6wLUP5M9fftBnkUN6FHmTHpVMzWF79B,459248640,0.45924864,65856
AMqcqcQffBjA2pGSnUx2cEk23GWQrnFoh4NgT8a7NSVK,459248640,0.45924864,65856
EuWDrviAivXvAisYRcBFzyxryqpyMLCFjEprGJMvBBYm,459248640,0.45924864,65856
GVXurTM83watDFw1Far3yL9pxPhUf9EKchBYFWHvvAXa,459248640,0.45924864,65856
6jnFHyzDA6wjYWr3PND6bQw3utu9mtHUEFZFQWkGXdhJ,459248640,0.45924864,65856
AzfEJp5F882HLJ2vWRw4kMAmAkn5myoPas2Yra5wrtXn,459248640,0.45924864,65856
8rmJXxFizTxNrYzgEJe7dokJVRa7HW7orp9th4atQgqG,459248640,0.45924864,65856
EZBhsi4rr9B3QsvbvtCFqcmifg8wYB8G37BG4X6ntcyQ,459248640,0.45924864,65856
2hi1fxrV4w1w1vh88zXJCQPG3zkW645q9Y5UCv2DvgXt,459248640,0.45924864,65856
41w27zgUtUV9U2G8Li8gDxA7frmAd7KMihh8fXruR1fN,459248640,0.45924864,65856
9f5BzSY6TF3CDYiaGswbMgHDr93yx4nWCUPrfyD4puqE,459248640,0.45924864,65856
CZPD2nHgPvyNDGK8rAfhnaxTBost3Ek5imfdE4tiWThR,459248640,0.45924864,65856
EcMa1H6SkLzRSd4ify6VLAGXpzZDZnasN3B44Ls11nfT,459248640,0.45924864,65856
AN9af7CLWEsC9dzWqDgNDCwbafgx1ZpAXzSsBmxFBvE,459248640,0.45924864,65856
HMXxQqRVngdDr6vsMXCANN5RJDKvpJbELHwbR3k8vwJw,459248640,0.45924864,65856
BdN4RmxnU2MgsD7SfoS7ub8uw1zDNAto9rpDex8ypzCT,459248640,0.45924864,65856
2NENK4tKAHfJ4D6M8P7uPx7d7LTkFD32YdWPfxEquto2,459248640,0.45924864,65856
2V358vv4yR5P4STjYuBh3T8RNhYyThDsQhSvmydfFbLn,459248640,0.45924864,65856
59kqFixdjMR1Dat1wgNT5BbFK6tnLR33oN7VfCw6Zi4P,459248640,0.45924864,65856
m2s1DivVyTwvxxgYZimMemPWnXjz4Xu5DjTzJXEEyrF,459248640,0.45924864,65856
2frYBPs6HiQsMrg17kFC12QzXrZWYH5j1AEC74XMG2Co,459248640,0.45924864,65856
BEHVXoMocW76Av1iwsdUEcvzMJporfzdX3W3G8mVJJ33,459248640,0.45924864,65856
37pYfQF89f553rX6AsAUcvsFtzR8x9wJSrXrYQhuaE2t,459248640,0.45924864,65856
2LfQtCDoQhAdRmSWH3gwCv4ndLMdZdC98JXAGcnJw5qK,459248640,0.45924864,65856
9c56Q7UVaY1uk9Pqg5ichDnEGKwk2B2BdzaydhVgDJEo,459248640,0.45924864,65856
2SeFTF358h45r8ngm475vzByoERjGmwdaBFhwSWahr6k,459248640,0.45924864,65856
887b2JQuNRwMCBCxbmR3gPnc31sgrk6q7Z5LXS2XfAsy,459248640,0.45924864,65856
E1NT3tqTSM5Pr5K8SS6obeQRuvxtFL6XhQsoZG9zMwye,459248640,0.45924864,65856
4mtQvdEchovGBHYHtK8cbYuP9H7CW1iZMzcxcK3jN7Pa,459248640,0.45924864,65856
AVvHpsaB1tgUebHCNxAMvVGNggUWG98ZSJVH2C6HUSHr,459248640,0.45924864,65856
6QGXX1YPeTwrjPVrDVy2ZjnWjXk2ceVQDfAWrDK47qYb,459248640,0.45924864,65856
ExUYk1dBioSFZubDqXAbXZXSrrAwPjckjRYYDKPQVV2q,459248640,0.45924864,65856
CuRZqjeTpBmLD26CfSukXbdpJBJ1CFufSHsGh3yzvnqM,459248640,0.45924864,65856
EEeDDyD5pQdeTYHWwDAm56EGvHFHaXERN32YwxAe3fYY,459248640,0.45924864,65856
3RYhJdqw62JRiSDBQpeefv9DTxZDUV2xK3so3h8YMSmo,459248640,0.45924864,65856
4aYeFpWw58GWNC32pM57fnV9qxAGUMCz8qCpMZZdMbqw,459248640,0.45924864,65856
CsAfGm2He3NY5FZm8K3SMeBeQtSNHZDmv23N35TLRMen,459248640,0.45924864,65856
D6xuqC516NmbULhKHHkN7JPBBtfnCAB1sh2h12KATXz5,459248640,0.45924864,65856
2X1h6KzrLPi9u3Yo6QH45tHPh1YJjyqFNTJxoc26CQzF,459248640,0.45924864,65856
4AqkrDZzkUYe3GD2qBMsVgHF8jYKMRkLb1oXmhpwQQ8y,459248640,0.45924864,65856
A5PDf9CwkdBriCrYUVThtoweJVH9H3ww7N25ngr8DDmc,13558080,0.01355808,1820
8H9jEwDhnwJFQK5uN9tAqA6CzvuFWmTL2ha8EhvmGuJG,459248640,0.45924864,65856
BtzHMyZovb2APTdJy1D4GWspVaa9Ga9kKvbRB7qs2vc4,459248640,0.45924864,65856
